T2A 4E3,CALGARY,AB,7,51.048645,-113.952403
T2C 4Y1,CALGARY,AB,7,50.96997,-113.911908
T2Z 0S3,CALGARY,AB,7,50.905021,-113.960048
T2X 4C2,CALGARY,AB,7,50.863672,-114.012292
T3Z 2W9,CALGARY,AB,7,51.018103,-114.44393
T3K 4K5,CALGARY,AB,7,51.147728,-114.051837
T3E 0P4,CALGARY,AB,7,51.030488,-114.145755
T3R 0C7,CALGARY,AB,7,51.157429,-114.150616
T1Y 1H2,CALGARY,AB,7,51.07814,-113.963995
T2E 6Z5,CALGARY,AB,7,51.079654,-114.014326
T3A 0R8,CALGARY,AB,7,51.09724,-114.155622
T3K 4X8,CALGARY,AB,7,51.158201,-114.050969
T3Z 3N1,CALGARY,AB,7,51.076499,-114.269101
T2H 1T6,CALGARY,AB,7,50.974247,-114.061434
T2E 2V2,CALGARY,AB,7,51.075015,-114.062456
T2Z 4N1,CALGARY,AB,7,50.917596,-113.965032
T2Y 5G5,CALGARY,AB,7,50.91826,-114.129109
T2M 1M6,CALGARY,AB,7,51.07144,-114.104504
T2M 1M9,CALGARY,AB,7,51.0714741,-114.1062939
T2Z 0J8,CALGARY,AB,7,50.9156445,-113.9481008
T3M 3E6,CALGARY,AB,7,50.8618019,-113.9763891
T3G 1R9,CALGARY,AB,7,51.114279,-114.182676
T3A 4J7,CALGARY,AB,7,51.134722,-114.160955
T2V 4Z2,CALGARY,AB,7,50.973924,-114.137797
T3H 3Y6,CALGARY,AB,7,51.032424,-114.229319
T3A 4X2,CALGARY,AB,7,51.130698,-114.148154
T2V 0P7,CALGARY,AB,7,50.994772,-114.085206
T2K 3L1,CALGARY,AB,7,51.10288,-114.073276
T3E 5P2,CALGARY,AB,7,50.995894,-114.109376
T2H 0X2,CALGARY,AB,7,50.986664,-114.0567765
T3J 0R2,CALGARY,AB,7,51.114035,-113.951523
T3B 0Y9,CALGARY,AB,7,51.079745,-114.162076
T3C 2S4,CALGARY,AB,7,51.045224,-114.156554
T3E 0W5,CALGARY,AB,7,51.025216,-114.1297
T2L 2H2,CALGARY,AB,7,51.092767,-114.13734
T2A 3S9,CALGARY,AB,7,51.046763,-113.941662
T3R 0C4,CALGARY,AB,7,51.1650723,-114.1409302
T1Y 1Y7,CALGARY,AB,7,51.088429,-113.961153
T3E 6G5,CALGARY,AB,7,50.991991,-114.1217476
T2H 0G7,CALGARY,AB,7,51.006962,-114.068435
T2Y 3H2,CALGARY,AB,7,50.901712,-114.078044
T2K 0Z6,CALGARY,AB,7,51.083403,-114.068243
T3C 1N4,CALGARY,AB,7,51.041271,-114.134063
T3C 3V3,CALGARY,AB,7,51.039352,-114.093224
T1Y 1C7,CALGARY,AB,7,51.075333,-113.960697
T2N 0P5,CALGARY,AB,7,51.0560343,-114.1182353
T3A 0Z3,CALGARY,AB,7,51.08956,-114.142629
T2A 6Y2,CALGARY,AB,7,51.053983,-113.926065
T3A 4X7,CALGARY,AB,7,51.1320955,-114.1450983
T2G 3X3,CALGARY,AB,7,51.035106,-114.017287
T2W 5Z6,CALGARY,AB,7,50.93377,-114.138254
T2N 3S9,CALGARY,AB,7,51.05497,-114.128116
T3K 1L6,CALGARY,AB,7,51.126821,-114.059893
T2V 4T6,CALGARY,AB,7,50.9740995,-114.1311465
T2P 1X5,CALGARY,AB,7,51.0478939,-114.0764254
T2N 4C4,CALGARY,AB,7,51.070876,-114.127095
T1Y 6K5,CALGARY,AB,7,51.079122,-113.927272
T3G 0A2,CALGARY,AB,7,51.140365,-114.225839
T2A 3E8,CALGARY,AB,7,51.061881,-113.973098
T2J 3K2,CALGARY,AB,7,50.93081,-114.036572
T2S 1K8,CALGARY,AB,7,51.014132,-114.074909
T3M 1X9,CALGARY,AB,7,50.887318,-113.970139
T3C 2V4,CALGARY,AB,7,51.0427455,-114.15705
T2K 4S2,CALGARY,AB,7,51.1162165,-114.0825188
T3H 3X9,CALGARY,AB,7,51.028563,-114.187806
T2Z 4P3,CALGARY,AB,7,50.919298,-113.971079
T2N 2G8,CALGARY,AB,7,51.062732,-114.103564
T3R 0E6,CALGARY,AB,7,51.1765565,-114.1581855
T3A 1Z8,CALGARY,AB,7,51.09919,-114.163473
T3G 1N4,CALGARY,AB,7,51.120442,-114.197114
T3N 0G4,CALGARY,AB,7,51.1716168,-113.935855
T3E 1X6,CALGARY,AB,7,51.032475,-114.120771
T3C 1Z9,CALGARY,AB,7,51.041659,-114.149764
T3B 3M3,CALGARY,AB,7,51.098312,-114.182361
T2X 2Z9,CALGARY,AB,7,50.902657,-114.027372
T2C 1J6,CALGARY,AB,7,50.98336,-114.008145
T3P 1A6,CALGARY,AB,7,51.20487,-114.135707
T2P 4N4,CALGARY,AB,7,51.049843,-114.058229
T2K 6E4,CALGARY,AB,7,51.114296,-114.052692
T2Z 3N6,CALGARY,AB,7,50.930423,-113.979234
T2M 2M4,CALGARY,AB,7,51.0787335,-114.0695065
T2J 1W9,CALGARY,AB,7,50.958584,-114.040791
T3E 0Z5,CALGARY,AB,7,51.023263,-114.135664
T2T 3H9,CALGARY,AB,7,51.02293,-114.0879
T2M 0L4,CALGARY,AB,7,51.067063,-114.090046
T2Y 3K8,CALGARY,AB,7,50.924901,-114.097294
T3E 4J4,CALGARY,AB,7,51.03181,-114.15618
T2K 3B4,CALGARY,AB,7,51.097607,-114.062479
T3E 4R2,CALGARY,AB,7,51.024367,-114.12974
T2K 0R5,CALGARY,AB,7,51.122581,-114.068583
T3J 2G8,CALGARY,AB,7,51.1149083,-113.9141261
T3C 3M4,CALGARY,AB,7,51.045179,-114.162741
T3H 6C7,CALGARY,AB,7,51.048516,-114.2108703
T3G 3X1,CALGARY,AB,7,51.139247,-114.171059
T2K 5X3,CALGARY,AB,7,51.09747,-114.050631
T2J 3X1,CALGARY,AB,7,50.927372,-114.04063
T3P 0V5,CALGARY,AB,7,51.163267,-114.127399
T2N 4K7,CALGARY,AB,7,51.071059,-114.125645
T2Z 3Z7,CALGARY,AB,7,50.919102,-113.970499
T2A 4C7,CALGARY,AB,7,51.049313,-113.952764
T2K 4X2,CALGARY,AB,7,51.105799,-114.05648
T2E 5G8,CALGARY,AB,7,51.059743,-114.036795
T2J 7A6,CALGARY,AB,7,50.961365,-114.124351
T3L 2M8,CALGARY,AB,7,51.11453,-114.243881
T2E 6M8,CALGARY,AB,7,51.085314,-114.03285
T2H 0P4,CALGARY,AB,7,51.001473,-114.056483
T2E 0E9,CALGARY,AB,7,51.054444,-114.050328
T3M 3G5,CALGARY,AB,7,50.8669729,-113.9488528
T2P 5M7,CALGARY,AB,7,51.044719,-114.067041
T3H 4K3,CALGARY,AB,7,51.016158,-114.190815
T3E 2N3,CALGARY,AB,7,51.034582,-114.132667
T3P 1G3,CALGARY,AB,7,51.161944,-114.117546
T2N 4Z1,CALGARY,AB,7,51.058272,-114.110372
T3E 1W4,CALGARY,AB,7,51.0294047,-114.1193883
T2A 2G6,CALGARY,AB,7,51.041677,-113.956909
T2T 4C7,CALGARY,AB,7,51.0191415,-114.0990285
T2J 4S8,CALGARY,AB,7,50.9392605,-114.0209635
T2Z 1G8,CALGARY,AB,7,50.902746,-113.985141
T3B 4W4,CALGARY,AB,7,51.06212,-114.148908
T2N 0Z4,CALGARY,AB,7,51.058689,-114.100135
T2J 1B6,CALGARY,AB,7,50.969307,-114.046523
T3L 2B6,CALGARY,AB,7,51.127777,-114.246298
T2Z 2X8,CALGARY,AB,7,50.915354,-113.969036
T3Z 1C4,CALGARY,AB,7,51.019326,-114.198413
T2T 1Z2,CALGARY,AB,7,51.0240745,-114.1046626
T3K 3W9,CALGARY,AB,7,51.1371022,-114.1019263
T2V 0T6,CALGARY,AB,7,50.983784,-114.083355
T3R 0Z2,CALGARY,AB,7,51.157818,-114.162268
T3Z 2L9,CALGARY,AB,7,51.06755,-114.338197
T2K 4T4,CALGARY,AB,7,51.1203308,-114.0877417
T3E 3M1,CALGARY,AB,7,51.028064,-114.148124
T3P 1A7,CALGARY,AB,7,51.212967,-114.141594
T2N 3Y2,CALGARY,AB,7,51.064174,-114.126506
T3Z 2L7,CALGARY,AB,7,51.025112,-114.085208
T2T 4S8,CALGARY,AB,7,51.034789,-114.102268
T2T 1G5,CALGARY,AB,7,51.029529,-114.097137
T2X 1T6,CALGARY,AB,7,50.904366,-114.044821
T2R 0J9,CALGARY,AB,7,51.0405232,-114.0636719
T2Z 1Y6,CALGARY,AB,7,50.900737,-113.985974
T2W 4L9,CALGARY,AB,7,50.9473684,-114.1267078
T2C 5L9,CALGARY,AB,7,50.987641,-113.995802
T2J 6W4,CALGARY,AB,7,50.922085,-114.013066
T2N 1T5,CALGARY,AB,7,51.0523113,-114.084404
T3M 3A5,CALGARY,AB,7,50.8811343,-113.9503825
T2E 2Y5,CALGARY,AB,7,51.088739,-114.062319
T2B 1X9,CALGARY,AB,7,51.017101,-113.987744
T2J 3R9,CALGARY,AB,7,50.936677,-114.026588
T2G 2J1,CALGARY,AB,7,51.0462129,-114.0531709
T3M 0E8,CALGARY,AB,7,50.885133,-113.963076
T2K 2K8,CALGARY,AB,7,51.093415,-114.092045
T3B 1B3,CALGARY,AB,7,51.073424,-114.159515
T2E 0E7,CALGARY,AB,7,51.054204,-114.054108
T2C 0W7,CALGARY,AB,7,50.986759,-114.005941
T2N 3K5,CALGARY,AB,7,51.051163,-114.100547
T2P 2N6,CALGARY,AB,7,51.049727,-114.058229
T2E 8V4,CALGARY,AB,7,51.0655201,-114.0138476
T2M 1X9,CALGARY,AB,7,51.0742863,-114.0790618
T3A 6G8,CALGARY,AB,7,51.140443,-114.139493
T2M 0N5,CALGARY,AB,7,51.067864,-114.074138
T2E 1H9,CALGARY,AB,7,51.065986,-114.050631
T3G 4R3,CALGARY,AB,7,51.14332,-114.243801
T2J 5Y7,CALGARY,AB,7,50.927644,-114.023711
T2T 4J8,CALGARY,AB,7,51.037462,-114.100217
T3Z 3A2,CALGARY,AB,7,51.013123,-114.266732
T2X 0T2,CALGARY,AB,7,50.901753,-114.048085
T1Y 2L3,CALGARY,AB,7,51.0700105,-113.9798245
T2V 2R6,CALGARY,AB,7,50.981035,-114.0928795
T2J 0L1,CALGARY,AB,7,50.958398,-114.058373
T2L 0R1,CALGARY,AB,7,51.086465,-114.102468
T2A 2E9,CALGARY,AB,7,51.044346,-113.954606
T3C 3T2,CALGARY,AB,7,51.039846,-114.091505
T2Y 5E8,CALGARY,AB,7,50.908726,-114.122462
T3H 3V9,CALGARY,AB,7,51.032253,-114.204398
T2J 3P6,CALGARY,AB,7,50.936748,-114.028403
T2K 5A9,CALGARY,AB,7,51.122202,-114.055389
T2P 0H2,CALGARY,AB,7,51.053646,-114.072207
T2P 0X3,CALGARY,AB,7,51.0508055,-114.0709065
T2G 2R2,CALGARY,AB,7,51.020568,-114.06095
T3P 0N4,CALGARY,AB,7,51.174985,-114.118947
T3A 0Y1,CALGARY,AB,7,51.090729,-114.152099
T3H 1G5,CALGARY,AB,7,51.051031,-114.170403
T1Y 7K8,CALGARY,AB,7,51.074628,-113.936888
T3R 0P1,CALGARY,AB,7,51.166591,-114.20024
T2Y 4G6,CALGARY,AB,7,50.913327,-114.100684
T2K 1H2,CALGARY,AB,7,51.076115,-114.0853165
T3J 4R3,CALGARY,AB,7,51.1208987,-113.9456841
T2A 6S2,CALGARY,AB,7,51.05566,-113.927666
T3E 4Y6,CALGARY,AB,7,51.014907,-114.148502
T2A 3G5,CALGARY,AB,7,51.060366,-113.967808
T3A 1Y4,CALGARY,AB,7,51.112802,-114.1648709
T2Z 0W5,CALGARY,AB,7,50.927832,-113.975249
T2E 8A3,CALGARY,AB,7,51.09103,-114.003844
T3R 1G9,CALGARY,AB,7,50.962127,-114.055244
T2E 7T3,CALGARY,AB,7,51.050097,-114.043569
T3B 1K9,CALGARY,AB,7,51.0824395,-114.1825095
T2K 0G3,CALGARY,AB,7,51.088956,-114.085733
T2Z 2N4,CALGARY,AB,7,50.903735,-113.99349
T2V 2K9,CALGARY,AB,7,50.980988,-114.080237
T3N 1E1,CALGARY,AB,7,51.144392,-113.966557
T2Z 4X5,CALGARY,AB,7,50.917174,-113.963209
T2J 1L6,CALGARY,AB,7,50.9603009,-114.0524713
T3H 4J7,CALGARY,AB,7,51.022309,-114.202605
T3Z 2G8,CALGARY,AB,7,51.0574069,-114.420489
T2S 1B4,CALGARY,AB,7,51.013197,-114.069539
T2H 0B1,CALGARY,AB,7,50.998783,-114.068099
T2E 3R7,CALGARY,AB,7,51.05205,-114.051677
T3A 1X6,CALGARY,AB,7,51.0920295,-114.1583865
T2L 0Y4,CALGARY,AB,7,51.083784,-114.117847
T2Z 4T8,CALGARY,AB,7,50.903818,-113.969882
T2H 0E8,CALGARY,AB,7,51.003279,-114.067138
T1Y 2B3,CALGARY,AB,7,51.07019,-113.951295
T2N 4B2,CALGARY,AB,7,51.069188,-114.138984
T3J 3Z9,CALGARY,AB,7,51.123061,-113.954966
T2N 3X3,CALGARY,AB,7,51.063525,-114.122623
T3G 5Y4,CALGARY,AB,7,51.14419,-114.251706
T2C 5J4,CALGARY,AB,7,50.987641,-113.995802
T3B 1H4,CALGARY,AB,7,51.07763,-114.164409
T2S 1S4,CALGARY,AB,7,51.035064,-114.068735
T2J 6L9,CALGARY,AB,7,50.925263,-114.021277
T2A 7S6,CALGARY,AB,7,51.046142,-113.925714
T3E 1K1,CALGARY,AB,7,51.0069867,-114.1064458
T2T 2V7,CALGARY,AB,7,51.009947,-114.114391
T3L 2Z9,CALGARY,AB,7,51.119893,-114.250002
T2G 0X7,CALGARY,AB,7,51.042324,-114.060999
T2B 0X2,CALGARY,AB,7,51.033526,-113.983049
T3M 0A7,CALGARY,AB,7,50.885895,-113.964091
T2R 0M9,CALGARY,AB,7,51.039816,-114.075411
T3A 0V9,CALGARY,AB,7,51.097647,-114.159149
T2B 3B4,CALGARY,AB,7,51.009199,-113.991448
T3B 2N1,CALGARY,AB,7,51.086699,-114.197909
T2J 1H2,CALGARY,AB,7,50.96041,-114.062378
T2T 1S7,CALGARY,AB,7,51.025837,-114.102235
T2E 3M4,CALGARY,AB,7,51.070787,-114.056148
T3K 5K6,CALGARY,AB,7,51.154282,-114.07909
T2A 3C7,CALGARY,AB,7,51.050061,-113.971726
T2K 4S5,CALGARY,AB,7,51.117799,-114.08332
T1Y 7C7,CALGARY,AB,7,51.088639,-113.997211
T3J 2Y8,CALGARY,AB,7,51.107873,-113.943846
T2A 3V8,CALGARY,AB,7,51.0632863,-113.9694283
T3N 0V6,CALGARY,AB,7,51.171039,-113.95709
T2V 0M2,CALGARY,AB,7,50.9933121,-114.0756568
T2K 4N2,CALGARY,AB,7,51.123101,-114.078149
T2A 1G4,CALGARY,AB,7,51.043211,-113.978774
T2T 5E2,CALGARY,AB,7,51.033429,-114.111204
T3B 4X3,CALGARY,AB,7,51.11091,-114.194446
T2V 2C9,CALGARY,AB,7,50.999759,-114.09004
T3G 3K6,CALGARY,AB,7,51.1297451,-114.1830937
T3B 3G9,CALGARY,AB,7,51.109287,-114.184634
T2L 1C1,CALGARY,AB,7,51.093329,-114.120987
T3J 2G9,CALGARY,AB,7,51.1157879,-113.9152735
T2C 3W6,CALGARY,AB,7,50.973199,-114.011651
T3E 4H5,CALGARY,AB,7,51.0352337,-114.155425
T2E 3W4,CALGARY,AB,7,51.058672,-114.051249
T2S 1S9,CALGARY,AB,7,51.031245,-114.068996
T3G 5S3,CALGARY,AB,7,51.152646,-114.2297
T3J 5E1,CALGARY,AB,7,51.153425,-114.00456
T2A 3Z2,CALGARY,AB,7,51.057083,-113.956805
T2Y 2L7,CALGARY,AB,7,50.915397,-114.090325
T3K 6B6,CALGARY,AB,7,51.163928,-114.08256
T2L 1H7,CALGARY,AB,7,51.0868692,-114.1254412
T3C 1A6,CALGARY,AB,7,51.04557,-114.108482
T3G 4W3,CALGARY,AB,7,51.146979,-114.178273
T2E 6C5,CALGARY,AB,7,51.061942,-114.007322
T2Y 4J5,CALGARY,AB,7,50.902382,-114.102541
T2H 0M3,CALGARY,AB,7,50.975563,-114.071802
T2N 4N7,CALGARY,AB,7,51.059679,-114.09547
T3G 3A2,CALGARY,AB,7,51.126779,-114.168774
T2Y 1X7,CALGARY,AB,7,50.915895,-114.075853
T2Y 1H1,CALGARY,AB,7,50.911891,-114.080105
T2K 0B9,CALGARY,AB,7,51.083265,-114.069804
T2W 5R2,CALGARY,AB,7,50.932995,-114.127387
T2T 2H3,CALGARY,AB,7,51.021136,-114.100639
T3B 1S7,CALGARY,AB,7,51.08427,-114.184202
T3G 3V8,CALGARY,AB,7,51.137892,-114.187515
T3H 1X9,CALGARY,AB,7,51.043512,-114.174054
T3J 3K3,CALGARY,AB,7,51.098101,-113.927716
T3B 0A3,CALGARY,AB,7,51.067407,-114.1535245
T2K 5E9,CALGARY,AB,7,51.1137961,-114.0595214
T2Y 1M1,CALGARY,AB,7,50.909954,-114.079343
T2A 6Y3,CALGARY,AB,7,51.05696,-113.924261
T2K 0A2,CALGARY,AB,7,51.079903,-114.080751
T3A 4X6,CALGARY,AB,7,51.13198,-114.147964
T3H 5H9,CALGARY,AB,7,51.046755,-114.191014
T3L 2Z4,CALGARY,AB,7,51.117967,-114.250758
T2T 6N2,CALGARY,AB,7,51.023238,-114.066352
T3H 4Y3,CALGARY,AB,7,51.013151,-114.215848
T2G 4B6,CALGARY,AB,7,51.0125425,-114.052205
T3A 5R3,CALGARY,AB,7,51.149447,-114.120726
T1Y 6V5,CALGARY,AB,7,51.0699,-113.926131
T3M 0W3,CALGARY,AB,7,50.8780691,-113.9757011
T2K 4V8,CALGARY,AB,7,51.1233146,-114.0920907
T3M 2A4,CALGARY,AB,7,50.887318,-113.970139
T2Y 2X8,CALGARY,AB,7,50.927101,-114.097979
T2Z 4H4,CALGARY,AB,7,50.942799,-113.97498
T2C 2R5,CALGARY,AB,7,50.97051,-113.958393
T3H 0E4,CALGARY,AB,7,51.057195,-114.217628
T2K 0A6,CALGARY,AB,7,51.080705,-114.0815195
T3B 5S5,CALGARY,AB,7,51.095355,-114.245748
T2T 3G3,CALGARY,AB,7,51.03524,-114.087069
T2B 1C5,CALGARY,AB,7,51.035487,-113.97467
T3M 3C4,CALGARY,AB,7,50.8687858,-113.9558607
T1Y 6J5,CALGARY,AB,7,51.09385,-113.973657
T2R 1S4,CALGARY,AB,7,51.03874,-114.06891
T3E 5R8,CALGARY,AB,7,50.994949,-114.117858
T2C 5P4,CALGARY,AB,7,50.963442,-114.002621
T3B 3V2,CALGARY,AB,7,51.106516,-114.190407
T2S 0V7,CALGARY,AB,7,51.020099,-114.074115
T3E 2H9,CALGARY,AB,7,51.031484,-114.128104
T1Y 6M8,CALGARY,AB,7,51.0768731,-113.9344997
T2V 3S5,CALGARY,AB,7,50.968842,-114.112371
T2Z 1A3,CALGARY,AB,7,50.902282,-113.98726
T2T 1J6,CALGARY,AB,7,51.028601,-114.099786
T2E 8M8,CALGARY,AB,7,51.052684,-114.050278
T3M 0C2,CALGARY,AB,7,50.883638,-113.988136
T2P 0B4,CALGARY,AB,7,51.050412,-114.067277
T2M 3Y8,CALGARY,AB,7,51.075024,-114.117879
T2J 5S1,CALGARY,AB,7,50.959924,-114.044226
T3A 5E6,CALGARY,AB,7,51.146276,-114.148787
T3H 3J2,CALGARY,AB,7,51.064849,-114.183646
T2W 4T3,CALGARY,AB,7,50.949902,-114.125853
T2S 0E8,CALGARY,AB,7,51.0352923,-114.0719606
T2M 3J3,CALGARY,AB,7,51.060362,-114.079871
T3K 0N9,CALGARY,AB,7,51.163892,-114.095713
T1Y 5R2,CALGARY,AB,7,51.091711,-113.9717135
T3J 3H3,CALGARY,AB,7,51.114128,-113.947581
T2V 3Z9,CALGARY,AB,7,50.963909,-114.126528
T3A 2W7,CALGARY,AB,7,51.123168,-114.162331
T3R 0Y2,CALGARY,AB,7,51.158328,-114.162186
T2H 2E6,CALGARY,AB,7,50.996515,-114.062683
T2A 7B4,CALGARY,AB,7,51.063838,-113.92473
T2N 2L3,CALGARY,AB,7,51.063473,-114.109267
T2S 2V5,CALGARY,AB,7,51.023186,-114.069354
T2N 3E9,CALGARY,AB,7,51.055738,-114.089313
T3Z 1M7,CALGARY,AB,7,51.088365,-114.350387
T3E 5T5,CALGARY,AB,7,50.997793,-114.119294
T3A 2H1,CALGARY,AB,7,51.107856,-114.165539
T2N 0G4,CALGARY,AB,7,51.054579,-114.102328
T2K 1B1,CALGARY,AB,7,51.100506,-114.071582
T3G 5K8,CALGARY,AB,7,51.146781,-114.195924
T2B 0H5,CALGARY,AB,7,51.026418,-113.986804
T2J 0W8,CALGARY,AB,7,50.967754,-114.060466
T2M 2M3,CALGARY,AB,7,51.078746,-114.067632
T2N 2R9,CALGARY,AB,7,51.056081,-114.128281
T3J 2M6,CALGARY,AB,7,51.112582,-113.935008
T2M 4W8,CALGARY,AB,7,51.072632,-114.107956
T2E 8M5,CALGARY,AB,7,51.094282,-114.009472
T2E 2S5,CALGARY,AB,7,51.068041,-114.062454
T2W 3J1,CALGARY,AB,7,50.957282,-114.136101
T2B 1T3,CALGARY,AB,7,51.032064,-113.989285
T3G 2B7,CALGARY,AB,7,51.123635,-114.175401
T2H 1H6,CALGARY,AB,7,50.982565,-114.056835
T3E 0V8,CALGARY,AB,7,51.025165,-114.120151
T2X 3M2,CALGARY,AB,7,50.889568,-114.04477
T2J 3X5,CALGARY,AB,7,50.928354,-114.03571
T2Z 1X3,CALGARY,AB,7,50.900606,-113.989096
T2E 7T8,CALGARY,AB,7,51.068919,-114.015583
T3Z 1H9,CALGARY,AB,7,51.1363372802734,-114.358657836914
T3N 0H8,CALGARY,AB,7,51.1716168,-113.935855
T2V 2M9,CALGARY,AB,7,50.988407,-114.086021
T3H 4N8,CALGARY,AB,7,51.053428,-114.204248
T3J 4T8,CALGARY,AB,7,51.115734,-113.925652
T3J 2W3,CALGARY,AB,7,51.1114739,-113.9572744
T2E 7V2,CALGARY,AB,7,51.064349,-114.0049652
T2K 5R1,CALGARY,AB,7,51.10183,-114.08312
T3L 1L4,CALGARY,AB,7,51.112919,-114.212251
T1Y 7C1,CALGARY,AB,7,51.087708,-113.9880265
T3R 1B6,CALGARY,AB,7,50.941912,-114.103104
T2Z 2R8,CALGARY,AB,7,50.920406,-113.984551
T2E 7E3,CALGARY,AB,7,51.0877909,-114.0596546
T3J 1K5,CALGARY,AB,7,51.101735,-113.942253
T3H 5C1,CALGARY,AB,7,51.062854,-114.195751
T1Y 2X7,CALGARY,AB,7,51.080296,-113.953383
T2G 5E8,CALGARY,AB,7,51.01178,-114.066266
T2E 8E9,CALGARY,AB,7,51.070743,-114.010727
T3E 1L2,CALGARY,AB,7,51.005907,-114.11429
T2V 3R2,CALGARY,AB,7,50.971399,-114.1100074
T2C 4Y8,CALGARY,AB,7,50.993103,-113.954912
T3H 0Y5,CALGARY,AB,7,51.043829,-114.188599
T2J 3H5,CALGARY,AB,7,50.930343,-114.04429
T3E 7W8,CALGARY,AB,7,51.036166,-114.140179
T2E 7S9,CALGARY,AB,7,51.0814222,-114.0276538
T3G 2Y3,CALGARY,AB,7,51.130608,-114.170893
